Date,open,high,low,close,volume
2005-01-03,28.979507475098004,29.159620713991984,28.68139023618308,28.85529136657715,10238100.0
2005-01-04,28.824220650074423,29.02296535685951,28.408099660625584,28.45778465270996,10264100.0
2005-01-05,28.34599071024976,28.53231357835937,28.10377074478488,28.12861442565918,14796100.0
2005-01-06,28.209353898881396,28.33978204378004,27.942292611690966,28.085140228271484,14602200.0
2005-01-07,28.134823555012883,28.172089075521328,27.77459966699296,27.78080940246582,10547200.0
2005-01-10,27.81186341757141,28.159667842140145,27.80565368196474,28.12861442565918,11488600.0
2005-01-11,28.04167877784836,28.215579897712825,27.92367241574741,28.06031036376953,8900700.0
2005-01-12,28.060309426362373,28.159681829997357,27.78703590867242,27.985780715942383,9709300.0
2005-01-13,28.01062547446332,28.04168127940247,27.575872636018545,27.63797950744629,12200500.0
2005-01-14,27.855346208036547,27.954718589185436,27.700076714414884,27.880189895629883,11224200.0
2005-01-18,27.973361965929424,28.5571746057587,27.7684050280549,28.401905059814453,15553300.0
2005-01-19,28.103781234794653,28.184522043161508,27.89882434491526,27.929880142211918,10838600.0
2005-01-20,27.905039990863923,28.30252960673225,27.892618144214914,28.14105033874512,11086700.0
2005-01-21,28.11000532467556,28.25906517244013,27.96094784613689,28.00442314147949,8258900.0
2005-01-24,28.041664969713235,28.345991779620977,28.0354528646484,28.085140228271484,7088400.0
2005-01-25,28.09136623036583,28.50748984938112,28.09136623036583,28.31495475769043,7370000.0
2005-01-26,28.401900768847824,28.519904753016288,28.277684677013976,28.42674446105957,7771400.0
2005-01-27,28.296305759259823,28.4329412658214,28.16587761909021,28.277671813964844,5700200.0
2005-01-28,28.215571304383623,28.420525794770832,28.203149461144346,28.383262634277344,6836900.0
2005-01-31,28.538533458225693,28.836650602264847,28.507480033284534,28.79938507080078,10799200.0
2005-02-01,28.793173811654555,29.06644725360728,28.77454223151951,28.991918563842773,8110400.0
2005-02-02,28.849069144437117,29.035392041984693,28.81801572304988,29.02297019958496,7091700.0
2005-02-03,28.849080930411663,28.942241232632977,28.71865508576673,28.81802749633789,7452400.0
2005-02-04,28.755920182077865,29.12856852356021,28.755920182077865,29.12235641479492,7539900.0
2005-02-07,28.991938124478185,29.09752030877801,28.886353570952423,28.96709442138672,7041700.0
2005-02-08,28.91118973205585,29.147200111405475,28.91118973205585,29.12235641479492,4591400.0
2005-02-09,29.10372286329173,29.178251578869546,28.836659065810636,28.84286880493164,5396800.0
2005-02-10,28.97329849578188,29.190674914476165,28.94224269091817,29.147199630737305,6027900.0
2005-02-11,29.14719737736793,29.234147938123503,28.960874408716705,29.07887840270996,7038700.0
2005-02-14,29.12235593453645,29.24657204631545,29.06645880269717,29.147199630737305,5887300.0
2005-02-15,29.066442779860047,29.234134082938297,29.04159909735424,29.227924346923828,5792600.0
2005-02-16,29.047822952270508,29.1285637684616,28.88013158136206,29.047822952270508,6073000.0
2005-02-17,29.03541592747994,29.190685531370207,28.78077387186895,28.793195724487305,9197800.0
2005-02-18,28.78696913237446,28.793181240171723,28.35221635556358,28.408113479614254,11250300.0
2005-02-22,28.29010548654346,28.401899728175184,28.047885419416325,28.072729110717773,12081600.0
2005-02-23,28.290110797196576,28.5571746057587,28.18452864318261,28.401905059814453,7740000.0
2005-02-24,28.35221513377268,28.81802369104677,28.333581180408828,28.69380760192871,9387700.0
