Date,Close,High,Low,Open,Volume,Index
2005-02-04,29.122356414794922,29.128568523560215,28.755920182077862,28.755920182077862,7539900,BAC
2005-02-07,28.96709442138672,29.097520308778012,28.886353570952426,28.991938124478185,7041700,BAC
2005-02-08,29.122356414794922,29.147200111405475,28.91118973205585,28.91118973205585,4591400,BAC
2005-02-09,28.84286880493164,29.178251578869542,28.836659065810633,29.103722863291726,5396800,BAC
2005-02-10,29.147199630737305,29.190674914476165,28.942242690918174,28.973298495781876,6027900,BAC
2005-02-11,29.07887840270996,29.234147938123503,28.960874408716702,29.147197377367934,7038700,BAC
2005-02-14,29.147199630737305,29.24657204631545,29.06645880269717,29.122355934536454,5887300,BAC
2005-02-15,29.227924346923828,29.234134082938297,29.04159909735424,29.066442779860047,5792600,BAC
2005-02-16,29.047822952270508,29.128563768461596,28.88013158136206,29.047822952270508,6073000,BAC
2005-02-17,28.793195724487305,29.190685531370207,28.78077387186895,29.03541592747994,9197800,BAC
2005-02-18,28.408113479614258,28.793181240171723,28.35221635556358,28.78696913237446,11250300,BAC
2005-02-22,28.072729110717773,28.401899728175184,28.047885419416325,28.29010548654346,12081600,BAC
2005-02-23,28.401905059814453,28.5571746057587,28.18452864318261,28.290110797196576,7740000,BAC
2005-02-24,28.69380760192871,28.81802369104677,28.333581180408828,28.35221513377268,9387700,BAC
2005-02-25,29.060253143310547,29.184469272529448,28.50749385597331,28.631707615966608,8157100,BAC
2005-02-28,28.973291397094727,29.128560906469886,28.774546614632495,28.911182171809845,10043400,BAC
2005-03-01,29.240341186523438,29.314869852068526,28.96706546415217,28.973277568328005,10527200,BAC
2005-03-02,29.202713012695312,29.359480852528158,29.07729826241156,29.096112029810932,9691700,BAC
2005-03-03,29.052234649658203,29.309333965491955,28.757510168547984,29.177647083068745,9103300,BAC
2005-03-04,29.33440589904785,29.409656206211086,29.15882663317648,29.221532830391087,8889400,BAC
2005-03-07,29.140026092529297,29.403395089309704,29.12748437000323,29.284252313445563,7653200,BAC
2005-03-08,29.00834083557129,29.13375567580533,28.81395010569319,29.00207116999969,7804800,BAC
2005-03-09,28.657180786132812,28.97071667571394,28.550577339788948,28.939363565173625,10203500,BAC
2005-03-10,28.757505416870117,28.983251587050603,28.56938440574919,28.719880257810555,8026800,BAC
2005-03-11,28.701074600219727,28.908007036109456,28.563118048233967,28.776322541262456,7595000,BAC
2005-03-14,28.719881057739258,28.75123416178461,28.387533849099214,28.67598623365806,9219900,BAC
2005-03-15,28.556840896606445,28.970708051973716,28.544299177705827,28.657172255723108,7143800,BAC
2005-03-16,28.09280776977539,28.38126013750831,27.99874846312598,28.34363737168389,12799200,BAC
2005-03-17,28.08025360107422,28.31854137803343,28.030089138185982,28.15550388353753,7583800,BAC
2005-03-18,28.180601119995117,28.30601593744778,27.87333732892922,28.142978349221398,19222100,BAC
2005-03-21,27.779266357421875,28.04890728782753,27.547250577336044,27.992470758391747,10031000,BAC
2005-03-22,27.377948760986328,27.923500439009658,27.214911180827006,27.854522173219287,12770500,BAC
2005-03-23,27.578624725341797,27.729123049415936,27.22746356389528,27.28390013641187,16983100,BAC
2005-03-24,27.434391021728516,27.92350625619026,27.434391021728516,27.7479269191197,10748400,BAC
2005-03-28,27.77301025390625,28.055193038847253,27.572347471745772,27.609970248345203,12028800,BAC
2005-03-29,27.522178649902344,27.892151077079532,27.4657420968723,27.779277971019447,11567100,BAC
2005-03-30,27.603702545166016,27.716575667166065,27.359144911528986,27.465745975590576,12252600,BAC
2005-03-31,27.65386962890625,27.904699343889348,27.503373713587948,27.653869628906254,12242400,BAC
2005-04-01,27.597431182861328,28.01757056802712,27.415582163579007,27.85453054676662,11748100,BAC
2005-04-04,27.691484451293945,27.73537927619245,27.283886914849482,27.52844687196929,12265300,BAC
2005-04-05,27.78555679321289,27.97367788508654,27.68522538474098,27.81063785126377,8477100,BAC
2005-04-06,27.96739387512207,28.161786942505003,27.84198146219212,27.942312827789145,8186000,BAC
2005-04-07,28.11162567138672,28.299746704388898,28.061458786805485,28.12416500044331,8529100,BAC
2005-04-08,28.017566680908203,28.33110256373655,27.98621357104316,28.28093567428132,6728400,BAC
2005-04-11,28.2056884765625,28.32483125402954,28.099087421790255,28.186877088564813,6809600,BAC
2005-04-12,28.544300079345703,28.71987936532388,27.998748446421814,28.155516349499006,10269300,BAC
2005-04-13,28.287206649780273,28.669720794937415,28.130438714361045,28.46278597198138,8569000,BAC
2005-04-14,28.017566680908203,28.28093567428132,27.998755293406965,28.230771176915038,9956000,BAC
2005-04-15,27.766721725463867,28.205672198092152,27.59741215493206,27.885866826257157,13423000,BAC
2005-04-18,28.04890251159668,28.18685898052325,27.835698146931733,27.99246599177103,16980700,BAC
2005-04-19,28.17434310913086,28.280944193200682,28.05520029891935,28.092823085254736,9657400,BAC
2005-04-20,27.735380172729492,28.180600492285105,27.653860184387785,28.174330827992033,11100500,BAC
2005-04-21,27.835721969604492,27.967406497868204,27.258816955064688,27.84199402833487,12941300,BAC
2005-04-22,27.823177337646484,28.030112196519887,27.497099688327022,27.76047110943051,8948300,BAC
2005-04-25,28.11162567138672,28.161790163879232,27.747922934438943,28.042647401131884,8189300,BAC
2005-04-26,27.973669052124023,28.224496298057883,27.936043888794025,27.99875249434402,7244800,BAC
2005-04-27,28.13670539855957,28.211955721893034,27.71656852434644,27.773005070802235,9465300,BAC
2005-04-28,28.023855209350586,28.230790179511224,27.923523754994367,28.005043809187093,7992700,BAC
2005-04-29,28.243316650390625,28.255858374420153,27.816907601743807,28.130443526214158,10723600,BAC
2005-05-02,28.431428909301758,28.462782013607494,28.099081697901585,28.11162341804159,7910400,BAC
2005-05-03,28.4439697265625,28.67598556156646,28.287201817921474,28.406344567336813,9886800,BAC
2005-05-04,28.82649803161621,28.832767698536873,28.33738028866733,28.594479690027914,9779100,BAC
2005-05-05,28.751224517822266,28.939347863169573,28.462772230018352,28.732413140122613,8165200,BAC
2005-05-06,28.525501251220703,28.813953745736576,28.44398123595685,28.807681687283516,7758100,BAC
2005-05-09,28.675987243652344,28.682259299935424,28.43769933875564,28.475324500188357,5546400,BAC
2005-05-10,28.456527709960938,28.66346022374849,28.33111283295251,28.425174588731284,7526600,BAC
2005-05-11,28.632097244262695,28.682264134629136,28.306019633147802,28.462787577409443,7620400,BAC
2005-05-12,28.431428909301758,28.77004817681619,28.387534084856018,28.531760278333234,9033300,BAC
2005-05-13,28.299732208251953,28.55683137981356,28.048902698007094,28.531747950371575,9838500,BAC
2005-05-16,28.751224517822266,28.788849665309268,28.29973470841675,28.29973470841675,7024300,BAC
2005-05-17,28.933090209960938,28.97071537617496,28.494139505819565,28.569389838247613,6908200,BAC
2005-05-18,29.252897262573242,29.31560347895473,28.97071450467891,28.989525891175592,8961400,BAC
2005-05-19,29.12749481201172,29.30934626569869,28.951913025790926,29.064786176900782,6709900,BAC
2005-05-20,29.202713012695312,29.246607816481518,29.002050369076265,29.15881820890911,7617800,BAC
2005-05-23,29.190189361572266,29.315604189463684,29.140024865669027,29.158836252621633,5728600,BAC
2005-05-24,29.227813720703125,29.309333715395436,29.0334206232334,29.158835447662618,6375100,BAC
2005-05-25,29.183917999267578,29.22154077098463,29.03341973613315,29.071044899938943,6931900,BAC
2005-05-26,29.29051399230957,29.346950532244378,29.158829529824466,29.303055711416008,6935700,BAC
2005-05-27,29.252897262573242,29.28425037076399,29.083587607836645,29.190188654102936,5211400,BAC
2005-05-31,29.04596519470215,29.25290003412689,29.04596519470215,29.19646347720096,9095400,BAC
2005-06-01,29.311914443969727,29.571535965069184,29.064957681894125,29.109283130699705,9146100,BAC
2005-06-02,29.242267608642578,29.27392830722834,29.115622398743074,29.27392830722834,6693200,BAC
2005-06-03,28.988969802856445,29.13461091168878,28.9446443530186,29.01429932149403,6426700,BAC
2005-06-06,29.06494903564453,29.096609716007833,28.849653027396975,28.963633409148922,4520100,BAC
2005-06-07,29.03962516784668,29.292913075524762,29.014295652412212,29.109280127513706,6265100,BAC
2005-06-08,29.071287155151367,29.2549225269347,29.014296950651563,29.12827735965117,5255900,BAC
2005-06-09,29.185264587402344,29.2612507138,28.925643107951228,29.020627577614853,6333700,BAC
2005-06-10,29.128273010253906,29.235919816260044,28.97629834909521,29.185263206244006,5106400,BAC
2005-06-13,29.07761573791504,29.248586336193995,28.893982798035065,28.99529843973125,5765400,BAC
2005-06-14,29.109281539916992,29.166271744631985,28.982636372155262,29.026961818538517,5093400,BAC
2005-06-15,29.50819969177246,29.527198030052276,29.08394131388132,29.223251188677704,10128700,BAC
2005-06-16,29.400554656982422,29.57152521833747,29.35622922428536,29.495539107364642,6729200,BAC
2005-06-17,29.533540725708008,29.68551541348664,29.375234866401634,29.68551541348664,13876500,BAC
2005-06-20,29.577871322631836,29.685520581791078,29.31824976479102,29.39423591413181,8135700,BAC
2005-06-21,29.812150955200195,29.92612891477649,29.577856619899933,29.577856619899933,12812100,BAC
2005-06-22,29.80583953857422,30.0401316325768,29.786843600442225,29.799508364382465,10628100,BAC
2005-06-23,29.50819969177246,29.875470301488463,29.43221358531751,29.761489934028653,10607300,BAC
2005-06-24,29.60318946838379,29.824816658609496,29.36256393645644,29.476544324445435,12332000,BAC
2005-06-27,29.3815860748291,29.698197983327013,29.349922951533582,29.603213444554775,9136800,BAC
2005-06-28,29.552534103393555,29.698177607065208,29.41955777279474,29.53987176143172,8160400,BAC
2005-06-29,29.704517364501953,29.812166626738932,29.59053692945395,29.603201690632197,9222600,BAC
2005-06-30,28.881330490112305,29.444899140944575,28.862334553967187,29.444899140944575,42051300,BAC
2005-07-01,28.482393264770508,29.058626563762317,28.216440549338596,28.881324753474374,34938900,BAC
2005-07-05,28.564699172973633,28.60902460409311,28.2480875703746,28.558365588210947,25842200,BAC
2005-07-06,28.305084228515625,28.62169590352015,28.305084228515625,28.590035219130773,22795900,BAC
2005-07-07,28.292428970336914,28.368415121493516,28.051803340192123,28.273433036436813,17265100,BAC
2005-07-08,28.590049743652344,28.634375207427084,28.222778854596925,28.33675930874815,15123800,BAC
2005-07-11,28.602703094482422,28.799003240565245,28.49505626362,28.672358062949098,15516700,BAC
2005-07-12,28.691364288330078,28.856001373551198,28.53938955034738,28.60271094876554,14704800,BAC
2005-07-13,28.96997833251953,29.00163902791377,28.75468222205998,28.96364715966317,14116900,BAC
2005-07-14,29.007966995239258,29.09661789138709,28.944643201165274,29.001633408053983,13844700,BAC
2005-07-15,29.11562156677246,29.15994702663723,28.988976360491804,29.014305884859215,13909400,BAC
2005-07-18,28.545717239379883,28.868660169453506,28.545717239379883,28.678693597906904,19272500,BAC
2005-07-19,28.381092071533203,28.729364697427282,28.2354508794523,28.672374455695,18397300,BAC
2005-07-20,28.40641975402832,28.48240593286861,28.229117864881953,28.387423813207516,13133300,BAC
2005-07-21,28.241758346557617,28.469719122118214,28.241758346557617,28.431727269894914,11957200,BAC
2005-07-22,28.400066375732422,28.400066375732422,28.184770339394163,28.32408024983521,8088100,BAC
2005-07-25,28.2797794342041,28.539401138021546,28.279779434204105,28.444416586271814,10232800,BAC
2005-07-26,28.19745635986328,28.330435199906315,28.127801352116265,28.222785892781687,15081700,BAC
2005-07-27,27.95680809020996,28.172104096733772,27.830162954215655,28.09611556580415,23059100,BAC
2005-07-28,27.868167877197266,28.03280735588944,27.82384242113926,27.937822855447322,12103900,BAC
2005-07-29,27.608537673950195,27.988473141267477,27.608537673950195,27.86182798549505,13126200,BAC
2005-08-01,27.646535873413086,27.766847459935466,27.595879253239996,27.71619083976238,12298400,BAC
2005-08-02,27.82382583618164,27.893480772912454,27.678184793723908,27.741508561458627,10597200,BAC
2005-08-03,27.722524642944336,27.874499349000978,27.640207325404827,27.79851320375066,12631900,BAC
2005-08-04,27.678194046020508,27.735184248255127,27.55154888377074,27.722519490474596,11410100,BAC
2005-08-05,27.386919021606445,27.659205346164025,27.317264043386203,27.621211062892204,12698500,BAC
2005-08-08,27.19061851501465,27.513563879979326,27.177953754079155,27.443908902612193,9544000,BAC
2005-08-09,27.165285110473633,27.336253304573702,27.06396946203571,27.190612210916413,11487100,BAC
2005-08-10,27.070302963256836,27.475565591890348,26.9056659262079,27.323593313930687,16749400,BAC
2005-08-11,27.095630645751953,27.14628726312134,26.88033458693187,27.133622504890084,11957500,BAC
2005-08-12,27.032312393188477,27.196951868371805,26.96899100461405,27.165291174084594,8386000,BAC
2005-08-15,27.34258270263672,27.4818926037308,27.032302218078613,27.114621924684677,12521500,BAC
2005-08-16,27.684534072875977,27.956820389609856,27.450239622766095,27.450239622766095,19137500,BAC
2005-08-17,27.690855026245117,27.874490365678177,27.608535319679397,27.72884929440358,13637600,BAC
2005-08-18,27.735191345214844,27.85550536713842,27.564220694762533,27.690865889418635,11846600,BAC
2005-08-19,27.621217727661133,27.849178651184744,27.61488655336626,27.849178651184744,7767700,BAC
2005-08-22,27.697208404541016,27.836515989561125,27.545233638860864,27.72886910952027,8004700,BAC
2005-08-23,27.443912506103516,27.76685549791569,27.304602533077315,27.703534100480038,9228600,BAC
2005-08-24,27.171634674072266,27.557901600065588,27.165303498564924,27.48191541619129,10045500,BAC
2005-08-25,27.272939682006836,27.361590597643094,27.177955177792967,27.31093396680364,6963100,BAC
2005-08-26,27.127294540405273,27.266604481861982,26.987984598948568,27.22861020267672,10788500,BAC
2005-08-29,27.45656394958496,27.54521482921312,26.924656256260704,27.07662850260746,11389200,BAC
2005-08-30,27.29193115234375,27.469235370169983,27.184284319695585,27.469235370169983,15381300,BAC
2005-08-31,27.567415237426758,27.567415237426758,27.24068189094893,27.33037330198568,11348700,BAC
2005-09-01,27.612245559692383,27.958200047160695,27.34317147648789,27.573807801466767,13294700,BAC
2005-09-02,27.49053192138672,27.7660140271354,27.45849962990814,27.70835492491109,9509000,BAC
2005-09-06,27.772445678710938,27.81088593105299,27.51618466149239,27.593062722267003,11949200,BAC
2005-09-07,27.74680519104004,27.81086979720166,27.6443003548366,27.772429567159847,9770000,BAC
2005-09-08,27.567415237426758,27.77242487519866,27.541790865636013,27.714765761831085,10490200,BAC
2005-09-09,27.516162872314453,27.644294501415093,27.490536057712816,27.586635390515184,13402900,BAC
2005-09-12,27.35599708557129,27.58022558830989,27.34958916040311,27.484128705953655,13153800,BAC
2005-09-13,27.330371856689453,27.407249855811507,27.247085932027833,27.247085932027833,11504700,BAC
2005-09-14,27.317554473876953,27.445686083037856,27.227863080636475,27.34318128449057,11571300,BAC
2005-09-15,27.37520980834961,27.471309112971614,27.291923907270988,27.375209808349606,9177200,BAC
2005-09-16,27.98383331298828,27.99023879287015,27.458495982028072,27.5353739601448,24500500,BAC
2005-09-19,27.798051834106445,27.983842583015527,27.631482419024017,27.983842583015527,10275900,BAC
2005-09-20,27.548185348510742,27.93257765488078,27.426461688405126,27.791635112628665,12390600,BAC
2005-09-21,27.074092864990234,27.458487524996592,26.990809432642383,27.388015048466787,19531400,BAC
2005-09-22,27.029266357421875,27.07411206630854,26.785818921725095,27.04207976623347,16441800,BAC
2005-09-23,27.054889678955078,27.227867009697352,26.83066116349705,27.042076271799257,11267900,BAC
2005-09-26,26.90753173828125,27.368804492987692,26.83705924032256,27.291924071265385,15253500,BAC
2005-09-27,26.856300354003906,26.98443205236145,26.74738999894077,26.9459942535904,11978700,BAC
2005-09-28,26.651269912719727,26.971597687843314,26.491106025157933,26.965192207659914,14976400,BAC
2005-09-29,26.971599578857422,26.978007503397066,26.350165313404837,26.619239490298444,17436800,BAC
2005-09-30,26.971599578857422,27.304740781611756,26.913940477536343,27.003634313741358,15079700,BAC
2005-10-03,26.939565658569336,27.279114765327307,26.881906560735494,27.208642263096277,13229600,BAC
2005-10-04,26.849884033203125,27.247089938295577,26.843478550629264,26.997234571480842,11183700,BAC
2005-10-05,26.881916046142578,27.400848109754726,26.817851445458153,26.87551056363728,11886600,BAC
2005-10-06,27.054889678955078,27.330371823036383,26.894725755368622,26.90753916252444,14776300,BAC
2005-10-07,27.080524444580078,27.279128647947644,27.029270800907838,27.266315237029584,9818200,BAC
2005-10-10,26.965198516845703,27.195834959922994,26.939571702302107,27.163802663697272,10301800,BAC
2005-10-11,26.83065414428711,27.131760579999593,26.79862185673134,27.00363142977652,11136100,BAC
2005-10-12,26.837060928344727,27.131761898429392,26.74096406100773,26.843468852511396,11057200,BAC
2005-10-13,26.90753173828125,26.97800423623994,26.51032600167673,26.83705924032256,14538800,BAC
2005-10-14,26.939565658569336,27.074102738879308,26.84346879145093,27.003632680555274,13751600,BAC
2005-10-17,26.939565658569336,27.04847837399193,26.862687676093213,26.971597947608807,10224400,BAC
2005-10-18,26.63205909729004,26.99082719393515,26.63205909729004,26.971605859747278,10709200,BAC
2005-10-19,27.189437866210938,27.202251278587415,26.676913590694472,26.811450754784698,23207200,BAC
2005-10-20,27.035673141479492,27.54179177056786,26.93957380140681,27.25349619425754,19581300,BAC
2005-10-21,27.074092864990234,27.227851217774,26.971588111103095,27.131751941795883,14292900,BAC
2005-10-24,27.791654586791992,27.791654586791992,27.22147120711141,27.234282174914853,14165900,BAC
2005-10-25,27.66350555419922,27.804450550675334,27.458495983274073,27.804450550675334,11885100,BAC
2005-10-26,27.676321029663086,27.91977082982593,27.548189427266486,27.599443045787943,10893200,BAC
2005-10-27,27.66350555419922,27.868515125124368,27.618659863303524,27.682724437752558,9911500,BAC
2005-10-28,28.1760311126709,28.1760311126709,27.69553944476606,27.82367104498875,14087800,BAC
2005-10-31,28.02227210998535,28.24650055313901,27.977423977447884,28.188841461484248,14757400,BAC
2005-11-01,27.94540023803711,28.09915867744076,27.721171726310423,28.02868616121023,19218600,BAC
2005-11-02,28.240100860595703,28.278538633637794,27.964618748893614,28.0479022197563,11795200,BAC
2005-11-03,28.19525146484375,28.400263502214727,27.99664979587341,28.3490098818952,14361800,BAC
2005-11-04,28.33622169494629,28.43232109661655,28.220903390505693,28.284970472922303,11984700,BAC
2005-11-07,28.48352813720703,28.49634153381521,28.297737552246726,28.445090391288012,9632500,BAC
2005-11-08,28.438703536987305,28.509176048582002,28.34901213819671,28.4387035369873,7777700,BAC
2005-11-09,28.534807205200195,28.701376622041835,28.445115792754102,28.48996149897715,9608400,BAC
2005-11-10,29.021705627441406,29.098583634845827,28.554027212877166,28.58605951230336,13948700,BAC
2005-11-11,29.124217987060547,29.21390942622226,28.906394873135632,28.989680828317976,11850900,BAC
2005-11-14,29.226701736450195,29.297174228884334,28.96403309259083,29.028100105670347,9828400,BAC
2005-11-15,28.989667892456055,29.252336608752955,28.8871630871672,29.201085428062193,11406600,BAC
2005-11-16,28.810298919677734,29.13703237960793,28.765453198587483,29.08578117432272,11949900,BAC
2005-11-17,29.04732322692871,29.079355516190063,28.75902773576249,28.82950023848168,11455700,BAC
2005-11-18,29.188274383544922,29.45094312109443,28.989670238019183,29.45094312109443,13406200,BAC
2005-11-21,29.367660522460938,29.425319639375704,29.156242945804202,29.213902062718965,14224100,BAC
2005-11-22,29.53422737121582,29.566262111969642,29.226712922458404,29.399690258117126,16508200,BAC
2005-11-23,29.92502212524414,30.110812833520594,29.43812495048933,29.476562721920914,17356500,BAC
2005-11-25,30.104398727416992,30.142836487835407,29.957045832791618,30.014704917325673,5130700,BAC
2005-11-28,29.82892417907715,30.206911062627455,29.803297369773762,30.117217230065595,14917500,BAC
2005-11-29,29.969879150390625,30.08519739609223,29.905814544515543,29.91862795447217,13686200,BAC
2005-11-30,29.717321395874023,30.112343937399395,29.684943025487467,30.10586925144661,14514600,BAC
2005-12-01,29.710844039916992,29.956921608989767,29.659036675705195,29.788552615923603,13589900,BAC
2005-12-02,29.872737884521484,29.90511625149638,29.633132534222938,29.71084357933595,9221600,BAC
2005-12-05,30.067014694213867,30.138248593547793,29.6525656111562,29.74322603928614,11815700,BAC
2005-12-06,29.989295959472656,30.261277151816174,29.87273188552242,30.086431040890815,12883300,BAC
2005-12-07,29.697906494140625,30.008743418101485,29.412970794442295,29.950461340464308,11727100,BAC
2005-12-08,29.64607810974121,29.807972380712382,29.503612831097744,29.684933624086085,10978000,BAC
2005-12-09,29.723793029785156,29.924540371071938,29.5359950579981,29.646081990921708,8840600,BAC
2005-12-12,29.620187759399414,29.833886990839055,29.54247670222915,29.775604933117076,10321300,BAC
2005-12-13,30.112348556518555,30.24186452824334,29.536005076170543,29.54247976311652,13980700,BAC
2005-12-14,30.29366683959961,30.42965995693204,30.11234597690502,30.190054565158203,15120000,BAC
2005-12-15,30.228906631469727,30.313092366781536,30.034633947936562,30.241858473080097,10459700,BAC
2005-12-16,30.41669273376465,30.598013504775153,30.332507031376817,30.40374089721958,18620400,BAC
2005-12-19,30.131771087646484,30.293665413232915,29.995780447028615,30.22890867112289,12631900,BAC
2005-12-20,30.235374450683594,30.338986689725086,30.170617727649155,30.261278128021626,11935800,BAC
2005-12-21,30.202993392944336,30.43612152755399,30.054050967012703,30.351935818875965,13973100,BAC
2005-12-22,30.384313583374023,30.429646248937622,30.14471076984832,30.293653192867563,12058500,BAC
2005-12-23,30.39726448059082,30.46849834816022,30.345459603465077,30.436119991167843,6523300,BAC
2005-12-27,30.151208877563477,30.598036457149178,30.151208877563477,30.164160723824057,9184500,BAC
2005-12-28,29.963407516479492,30.319574603377212,29.963407516479492,30.280719068869317,7799100,BAC
2005-12-29,29.91158676147461,30.16414391737143,29.89216023806359,30.015199003517903,6998700,BAC
2005-12-30,29.88570213317871,30.021692813119873,29.730282448737324,29.801516367843288,14498300,BAC
2006-01-03,30.487947463989258,30.55270422072056,29.885700239202816,30.38433270072009,16296700,BAC
2006-01-04,30.16414451599121,30.591545331690586,30.07995879568824,30.436125730385925,17757900,BAC
2006-01-05,30.202993392944336,30.326034614160772,29.99576893336029,30.164140350716337,14970700,BAC
2006-01-06,30.157657623291016,30.377833879696528,30.0151899072904,30.30660002169622,12599800,BAC
2006-01-09,30.177108764648438,30.41671420440023,30.021691557021736,30.254819838773763,15619400,BAC
2006-01-10,29.924556732177734,30.118829494932342,29.710857434241326,30.047598042495007,15634600,BAC
2006-01-11,29.85331153869629,29.95044911855666,29.626660479437128,29.827410325003292,14742100,BAC
2006-01-12,29.659029006958008,29.937487341819494,29.60074697244489,29.931012658122683,10546600,BAC
2006-01-13,29.659029006958008,29.788544913688305,29.581320451044007,29.678457998669344,10791000,BAC
2006-01-17,29.34171485900879,29.5165609460401,29.140965099015006,29.399996888019224,14605900,BAC
2006-01-18,29.309350967407227,29.561908219251915,29.089174560630173,29.348206499301405,10867000,BAC
2006-01-19,29.231632232666016,29.71084041186368,29.043834265797287,29.71084041186368,14584000,BAC
2006-01-20,28.616439819335938,29.23811590089797,28.603487976979295,29.14097831837884,24950800,BAC
2006-01-23,28.46748924255371,28.745947598259413,28.16312967981146,28.16960436399294,23459500,BAC
2006-01-24,28.64882469177246,28.933757852779593,28.51930872029224,28.545212408650624,13500300,BAC
2006-01-25,28.901365280151367,28.91431711796817,28.590528583479436,28.590528583479436,15132000,BAC
2006-01-26,29.076221466064453,29.244590475436254,28.92727651468656,29.140978207289454,18449100,BAC
2006-01-27,29.011457443237305,29.212207260240373,28.888418667190155,29.076216644033902,12250800,BAC
2006-01-30,28.804229736328125,29.36762113386115,28.655287296534823,28.979075853557816,14812100,BAC
2006-01-31,28.64234161376953,28.96613024038277,28.571107720664834,28.914325344686464,19151000,BAC
2006-02-01,28.461013793945312,28.648811744202465,28.402731756634832,28.55814887592239,15854700,BAC
2006-02-02,28.130754470825195,28.47397208850216,28.085424261562203,28.461020247239713,14745100,BAC
2006-02-03,27.904104232788086,28.20198917951954,27.79401481402399,28.0400948645162,17097000,BAC
2006-02-06,28.08542251586914,28.26674581196181,28.001239258362485,28.104851511710734,12554600,BAC
2006-02-07,28.163127899169922,28.40920540747782,28.143698907232626,28.234359301905062,13914200,BAC
2006-02-08,28.279695510864258,28.31207634753969,28.065996316610264,28.201986937527444,11101600,BAC
2006-02-09,28.383310317993164,28.525775624471745,28.29912458895286,28.33150295541113,13766200,BAC
2006-02-10,28.44158172607422,28.5063409107008,28.111318530564716,28.3444466545998,9038900,BAC
2006-02-13,28.299114227294922,28.46748315341661,28.04008244985067,28.299114227294922,8329500,BAC
2006-02-14,28.597007751464844,28.810709403486513,28.318549370515267,28.441588143602647,17049200,BAC
2006-02-15,28.726518630981445,28.88193574121842,28.448060298970574,28.538720691660547,12818500,BAC
2006-02-16,28.940216064453125,28.966119738064904,28.674709585708058,28.74594345298532,11773700,BAC
2006-02-17,28.920806884765625,29.348207874380417,28.83014644307639,28.998515481883288,11938900,BAC
2006-02-21,28.849567413330078,29.030890732065878,28.823663729180492,28.953179679617126,10380500,BAC
2006-02-22,29.192766189575195,29.251045735787393,28.765363088208204,28.78479207392196,14729600,BAC
2006-02-23,29.380586624145508,29.594288356825405,29.14098367230497,29.264022491831344,17345700,BAC
2006-02-24,29.607221603393555,29.717308509031167,29.102109857220878,29.102109857220878,13832400,BAC
2006-02-27,29.77559471130371,29.78854654971912,29.594273914109156,29.68493431270643,18460200,BAC
2006-02-28,29.6914119720459,29.820927898867804,29.626655243790363,29.639607083503638,20699000,BAC
2006-03-01,29.855093002319336,29.90092299067552,29.665226978078163,29.69141375889095,15576200,BAC
2006-03-02,29.56045913696289,29.69794904051905,29.396779966763862,29.62592980602413,14367400,BAC
2006-03-03,29.586660385131836,29.783077483529695,29.449170414291054,29.514643612939395,12399500,BAC
2006-03-06,29.599754333496094,29.65867896212971,29.40333973723307,29.52773506543866,11318400,BAC
2006-03-07,29.868186950683594,29.91401693797979,29.494998484102037,29.521187761856144,12823300,BAC
2006-03-08,29.927106857299805,30.044956091061266,29.737238369845606,29.737238369845606,14201200,BAC
